block_name,time
expanded_conv-input:2x2x40-output:2x2x40-expand:3-kernel:3-stride:1-idskip:1,0.454586
expanded_conv-input:2x2x40-output:2x2x40-expand:6-kernel:3-stride:1-idskip:0,0.672811
expanded_conv-input:2x2x40-output:2x2x40-expand:6-kernel:3-stride:1-idskip:1,0.719985
expanded_conv-input:2x2x40-output:2x2x40-expand:3-kernel:5-stride:1-idskip:0,0.433182
expanded_conv-input:2x2x40-output:2x2x40-expand:3-kernel:5-stride:1-idskip:1,0.444357
expanded_conv-input:2x2x40-output:2x2x40-expand:6-kernel:5-stride:1-idskip:0,0.732899
expanded_conv-input:2x2x40-output:2x2x40-expand:6-kernel:5-stride:1-idskip:1,0.678246
expanded_conv-input:2x2x40-output:2x2x40-expand:3-kernel:7-stride:1-idskip:0,0.503162
expanded_conv-input:2x2x40-output:2x2x40-expand:3-kernel:7-stride:1-idskip:1,0.474811
expanded_conv-input:2x2x40-output:2x2x40-expand:6-kernel:7-stride:1-idskip:0,0.697818
expanded_conv-input:2x2x40-output:2x2x40-expand:6-kernel:7-stride:1-idskip:1,0.716892
expanded_conv-input:2x2x40-output:1x1x40-expand:3-kernel:3-stride:2-idskip:0,0.236377
expanded_conv-input:2x2x40-output:1x1x40-expand:6-kernel:3-stride:2-idskip:0,0.325678
expanded_conv-input:2x2x40-output:1x1x40-expand:3-kernel:5-stride:2-idskip:0,0.247784
expanded_conv-input:2x2x40-output:1x1x40-expand:6-kernel:5-stride:2-idskip:0,0.351946
expanded_conv-input:2x2x40-output:1x1x40-expand:3-kernel:7-stride:2-idskip:0,0.307666
expanded_conv-input:2x2x40-output:1x1x40-expand:6-kernel:7-stride:2-idskip:0,0.313193
expanded_conv-input:32x32x80-output:32x32x80-expand:3-kernel:3-stride:1-idskip:0,16.0377
expanded_conv-input:32x32x80-output:32x32x80-expand:3-kernel:3-stride:1-idskip:1,16.1783
expanded_conv-input:32x32x80-output:32x32x80-expand:6-kernel:3-stride:1-idskip:0,31.9142
expanded_conv-input:32x32x80-output:32x32x80-expand:6-kernel:3-stride:1-idskip:1,32.0907
expanded_conv-input:32x32x80-output:32x32x80-expand:3-kernel:5-stride:1-idskip:0,16.7627
expanded_conv-input:32x32x80-output:32x32x80-expand:3-kernel:5-stride:1-idskip:1,16.898
expanded_conv-input:32x32x80-output:32x32x80-expand:6-kernel:5-stride:1-idskip:0,33.5677
expanded_conv-input:32x32x80-output:32x32x80-expand:6-kernel:5-stride:1-idskip:1,33.797
expanded_conv-input:32x32x80-output:32x32x80-expand:3-kernel:7-stride:1-idskip:0,18.8875
expanded_conv-input:32x32x80-output:32x32x80-expand:3-kernel:7-stride:1-idskip:1,19.0825
expanded_conv-input:32x32x80-output:32x32x80-expand:6-kernel:7-stride:1-idskip:0,38.1937
expanded_conv-input:32x32x80-output:32x32x80-expand:6-kernel:7-stride:1-idskip:1,38.2974
expanded_conv-input:32x32x80-output:16x16x80-expand:3-kernel:3-stride:2-idskip:0,9.92929
expanded_conv-input:32x32x80-output:16x16x80-expand:6-kernel:3-stride:2-idskip:0,19.4059
expanded_conv-input:32x32x80-output:16x16x80-expand:3-kernel:5-stride:2-idskip:0,10.3538
expanded_conv-input:32x32x80-output:16x16x80-expand:6-kernel:5-stride:2-idskip:0,20.3148
expanded_conv-input:32x32x80-output:16x16x80-expand:3-kernel:7-stride:2-idskip:0,11.0325
expanded_conv-input:32x32x80-output:16x16x80-expand:6-kernel:7-stride:2-idskip:0,21.8335
expanded_conv-input:16x16x80-output:16x16x80-expand:3-kernel:3-stride:1-idskip:0,4.56747
expanded_conv-input:16x16x80-output:16x16x80-expand:3-kernel:3-stride:1-idskip:1,4.63111
expanded_conv-input:16x16x80-output:16x16x80-expand:6-kernel:3-stride:1-idskip:0,8.91538
expanded_conv-input:16x16x80-output:16x16x80-expand:6-kernel:3-stride:1-idskip:1,8.90719
expanded_conv-input:16x16x80-output:16x16x80-expand:3-kernel:5-stride:1-idskip:0,4.722
expanded_conv-input:16x16x80-output:16x16x80-expand:3-kernel:5-stride:1-idskip:1,4.81971
expanded_conv-input:16x16x80-output:16x16x80-expand:6-kernel:5-stride:1-idskip:0,9.24219
expanded_conv-input:16x16x80-output:16x16x80-expand:6-kernel:5-stride:1-idskip:1,9.22175
expanded_conv-input:16x16x80-output:16x16x80-expand:3-kernel:7-stride:1-idskip:0,5.24822
expanded_conv-input:16x16x80-output:16x16x80-expand:3-kernel:7-stride:1-idskip:1,5.26631
expanded_conv-input:16x16x80-output:16x16x80-expand:6-kernel:7-stride:1-idskip:0,10.4189
expanded_conv-input:16x16x80-output:16x16x80-expand:6-kernel:7-stride:1-idskip:1,10.2661
expanded_conv-input:16x16x80-output:8x8x80-expand:3-kernel:3-stride:2-idskip:0,3.00799
expanded_conv-input:16x16x80-output:8x8x80-expand:6-kernel:3-stride:2-idskip:0,5.81949
expanded_conv-input:16x16x80-output:8x8x80-expand:3-kernel:5-stride:2-idskip:0,3.09191
expanded_conv-input:16x16x80-output:8x8x80-expand:6-kernel:5-stride:2-idskip:0,5.99522
expanded_conv-input:16x16x80-output:8x8x80-expand:3-kernel:7-stride:2-idskip:0,3.29672
expanded_conv-input:16x16x80-output:8x8x80-expand:6-kernel:7-stride:2-idskip:0,6.36155
expanded_conv-input:8x8x80-output:8x8x80-expand:3-kernel:3-stride:1-idskip:0,1.70602
expanded_conv-input:8x8x80-output:8x8x80-expand:3-kernel:3-stride:1-idskip:1,1.71505
expanded_conv-input:8x8x80-output:8x8x80-expand:6-kernel:3-stride:1-idskip:0,3.07181
expanded_conv-input:8x8x80-output:8x8x80-expand:6-kernel:3-stride:1-idskip:1,3.08725
expanded_conv-input:8x8x80-output:8x8x80-expand:3-kernel:5-stride:1-idskip:0,1.71779
expanded_conv-input:8x8x80-output:8x8x80-expand:3-kernel:5-stride:1-idskip:1,1.71806
expanded_conv-input:8x8x80-output:8x8x80-expand:6-kernel:5-stride:1-idskip:0,3.2938
expanded_conv-input:8x8x80-output:8x8x80-expand:6-kernel:5-stride:1-idskip:1,3.18994
expanded_conv-input:8x8x80-output:8x8x80-expand:3-kernel:7-stride:1-idskip:0,1.82019
expanded_conv-input:8x8x80-output:8x8x80-expand:3-kernel:7-stride:1-idskip:1,1.89154
expanded_conv-input:8x8x80-output:8x8x80-expand:6-kernel:7-stride:1-idskip:0,3.44941
expanded_conv-input:8x8x80-output:8x8x80-expand:6-kernel:7-stride:1-idskip:1,3.45408
expanded_conv-input:8x8x80-output:4x4x80-expand:3-kernel:3-stride:2-idskip:0,1.22888
expanded_conv-input:8x8x80-output:4x4x80-expand:6-kernel:3-stride:2-idskip:0,2.10017
expanded_conv-input:8x8x80-output:4x4x80-expand:3-kernel:5-stride:2-idskip:0,1.22047
expanded_conv-input:8x8x80-output:4x4x80-expand:6-kernel:5-stride:2-idskip:0,2.13933
expanded_conv-input:8x8x80-output:4x4x80-expand:3-kernel:7-stride:2-idskip:0,1.29081
expanded_conv-input:8x8x80-output:4x4x80-expand:6-kernel:7-stride:2-idskip:0,2.23455
expanded_conv-input:4x4x80-output:4x4x80-expand:3-kernel:3-stride:1-idskip:0,0.78926
expanded_conv-input:4x4x80-output:4x4x80-expand:3-kernel:3-stride:1-idskip:1,0.823252
expanded_conv-input:4x4x80-output:4x4x80-expand:6-kernel:3-stride:1-idskip:0,1.37685
expanded_conv-input:4x4x80-output:4x4x80-expand:6-kernel:3-stride:1-idskip:1,1.40749
expanded_conv-input:4x4x80-output:4x4x80-expand:3-kernel:5-stride:1-idskip:0,0.786668
expanded_conv-input:4x4x80-output:4x4x80-expand:3-kernel:5-stride:1-idskip:1,0.771643
expanded_conv-input:4x4x80-output:4x4x80-expand:6-kernel:5-stride:1-idskip:0,1.39463
expanded_conv-input:4x4x80-output:4x4x80-expand:6-kernel:5-stride:1-idskip:1,1.39267
expanded_conv-input:4x4x80-output:4x4x80-expand:3-kernel:7-stride:1-idskip:0,0.840773
expanded_conv-input:4x4x80-output:4x4x80-expand:3-kernel:7-stride:1-idskip:1,0.819338
expanded_conv-input:4x4x80-output:4x4x80-expand:6-kernel:7-stride:1-idskip:0,1.50811
expanded_conv-input:4x4x80-output:4x4x80-expand:6-kernel:7-stride:1-idskip:1,1.45628
expanded_conv-input:4x4x80-output:2x2x80-expand:3-kernel:3-stride:2-idskip:0,0.757294
expanded_conv-input:4x4x80-output:2x2x80-expand:6-kernel:3-stride:2-idskip:0,1.37988
expanded_conv-input:4x4x80-output:2x2x80-expand:3-kernel:5-stride:2-idskip:0,0.767432
expanded_conv-input:4x4x80-output:2x2x80-expand:6-kernel:5-stride:2-idskip:0,1.37741
expanded_conv-input:4x4x80-output:2x2x80-expand:3-kernel:7-stride:2-idskip:0,0.771314
expanded_conv-input:4x4x80-output:2x2x80-expand:6-kernel:7-stride:2-idskip:0,1.3842
expanded_conv-input:2x2x80-output:2x2x80-expand:3-kernel:3-stride:1-idskip:0,0.748706
expanded_conv-input:2x2x80-output:2x2x80-expand:3-kernel:3-stride:1-idskip:1,0.782111
expanded_conv-input:2x2x80-output:2x2x80-expand:6-kernel:3-stride:1-idskip:0,1.2267
expanded_conv-input:2x2x80-output:2x2x80-expand:6-kernel:3-stride:1-idskip:1,1.20488
expanded_conv-input:2x2x80-output:2x2x80-expand:3-kernel:5-stride:1-idskip:0,0.787004
expanded_conv-input:2x2x80-output:2x2x80-expand:3-kernel:5-stride:1-idskip:1,0.761738
expanded_conv-input:2x2x80-output:2x2x80-expand:6-kernel:5-stride:1-idskip:0,1.21152
expanded_conv-input:2x2x80-output:2x2x80-expand:6-kernel:5-stride:1-idskip:1,1.26879
expanded_conv-input:2x2x80-output:2x2x80-expand:3-kernel:7-stride:1-idskip:0,0.788083
expanded_conv-input:2x2x80-output:2x2x80-expand:3-kernel:7-stride:1-idskip:1,0.835139
expanded_conv-input:2x2x80-output:2x2x80-expand:6-kernel:7-stride:1-idskip:0,1.22154
expanded_conv-input:2x2x80-output:2x2x80-expand:6-kernel:7-stride:1-idskip:1,1.28576
expanded_conv-input:2x2x80-output:1x1x80-expand:3-kernel:3-stride:2-idskip:0,0.440895
expanded_conv-input:2x2x80-output:1x1x80-expand:6-kernel:3-stride:2-idskip:0,0.532699
expanded_conv-input:2x2x80-output:1x1x80-expand:3-kernel:5-stride:2-idskip:0,0.436014
expanded_conv-input:2x2x80-output:1x1x80-expand:6-kernel:5-stride:2-idskip:0,0.520039
expanded_conv-input:2x2x80-output:1x1x80-expand:3-kernel:7-stride:2-idskip:0,0.398803
expanded_conv-input:2x2x80-output:1x1x80-expand:6-kernel:7-stride:2-idskip:0,0.564075
expanded_conv-input:32x32x96-output:32x32x96-expand:3-kernel:3-stride:1-idskip:0,22.3425
expanded_conv-input:32x32x96-output:32x32x96-expand:3-kernel:3-stride:1-idskip:1,22.5253
expanded_conv-input:32x32x96-output:32x32x96-expand:6-kernel:3-stride:1-idskip:0,44.7449
expanded_conv-input:32x32x96-output:32x32x96-expand:6-kernel:3-stride:1-idskip:1,44.9938
expanded_conv-input:32x32x96-output:32x32x96-expand:3-kernel:5-stride:1-idskip:0,23.2561
expanded_conv-input:32x32x96-output:32x32x96-expand:3-kernel:5-stride:1-idskip:1,23.3141
expanded_conv-input:32x32x96-output:32x32x96-expand:6-kernel:5-stride:1-idskip:0,46.7155
expanded_conv-input:32x32x96-output:32x32x96-expand:6-kernel:5-stride:1-idskip:1,46.8888
expanded_conv-input:32x32x96-output:32x32x96-expand:3-kernel:7-stride:1-idskip:0,25.9251
expanded_conv-input:32x32x96-output:32x32x96-expand:3-kernel:7-stride:1-idskip:1,26.0289
expanded_conv-input:32x32x96-output:32x32x96-expand:6-kernel:7-stride:1-idskip:0,52.4771
expanded_conv-input:32x32x96-output:32x32x96-expand:6-kernel:7-stride:1-idskip:1,52.5275
expanded_conv-input:32x32x96-output:16x16x96-expand:3-kernel:3-stride:2-idskip:0,14.0943
expanded_conv-input:32x32x96-output:16x16x96-expand:6-kernel:3-stride:2-idskip:0,27.6165
expanded_conv-input:32x32x96-output:16x16x96-expand:3-kernel:5-stride:2-idskip:0,14.5638
expanded_conv-input:32x32x96-output:16x16x96-expand:6-kernel:5-stride:2-idskip:0,28.6666
expanded_conv-input:32x32x96-output:16x16x96-expand:3-kernel:7-stride:2-idskip:0,15.4132
expanded_conv-input:32x32x96-output:16x16x96-expand:6-kernel:7-stride:2-idskip:0,30.6698
expanded_conv-input:16x16x96-output:16x16x96-expand:3-kernel:3-stride:1-idskip:0,6.44562
expanded_conv-input:16x16x96-output:16x16x96-expand:3-kernel:3-stride:1-idskip:1,6.49371
expanded_conv-input:16x16x96-output:16x16x96-expand:6-kernel:3-stride:1-idskip:0,12.6921
expanded_conv-input:16x16x96-output:16x16x96-expand:6-kernel:3-stride:1-idskip:1,12.7289
expanded_conv-input:16x16x96-output:16x16x96-expand:3-kernel:5-stride:1-idskip:0,6.62193
expanded_conv-input:16x16x96-output:16x16x96-expand:3-kernel:5-stride:1-idskip:1,6.70216
expanded_conv-input:16x16x96-output:16x16x96-expand:6-kernel:5-stride:1-idskip:0,13.1058
expanded_conv-input:16x16x96-output:16x16x96-expand:6-kernel:5-stride:1-idskip:1,13.1192
expanded_conv-input:16x16x96-output:16x16x96-expand:3-kernel:7-stride:1-idskip:0,7.2174
expanded_conv-input:16x16x96-output:16x16x96-expand:3-kernel:7-stride:1-idskip:1,7.27951
expanded_conv-input:16x16x96-output:16x16x96-expand:6-kernel:7-stride:1-idskip:0,14.3332
expanded_conv-input:16x16x96-output:16x16x96-expand:6-kernel:7-stride:1-idskip:1,14.4477
expanded_conv-input:16x16x96-output:8x8x96-expand:3-kernel:3-stride:2-idskip:0,4.15208
expanded_conv-input:16x16x96-output:8x8x96-expand:6-kernel:3-stride:2-idskip:0,7.9434
expanded_conv-input:16x16x96-output:8x8x96-expand:3-kernel:5-stride:2-idskip:0,4.22459
expanded_conv-input:16x16x96-output:8x8x96-expand:6-kernel:5-stride:2-idskip:0,8.1284
expanded_conv-input:16x16x96-output:8x8x96-expand:3-kernel:7-stride:2-idskip:0,4.39904
expanded_conv-input:16x16x96-output:8x8x96-expand:6-kernel:7-stride:2-idskip:0,8.53472
expanded_conv-input:8x8x96-output:8x8x96-expand:3-kernel:3-stride:1-idskip:0,2.10099
expanded_conv-input:8x8x96-output:8x8x96-expand:3-kernel:3-stride:1-idskip:1,2.12484
expanded_conv-input:8x8x96-output:8x8x96-expand:6-kernel:3-stride:1-idskip:0,3.91344
expanded_conv-input:8x8x96-output:8x8x96-expand:6-kernel:3-stride:1-idskip:1,3.9591
expanded_conv-input:8x8x96-output:8x8x96-expand:3-kernel:5-stride:1-idskip:0,2.14538
expanded_conv-input:8x8x96-output:8x8x96-expand:3-kernel:5-stride:1-idskip:1,2.12663
expanded_conv-input:8x8x96-output:8x8x96-expand:6-kernel:5-stride:1-idskip:0,4.07046
expanded_conv-input:8x8x96-output:8x8x96-expand:6-kernel:5-stride:1-idskip:1,4.03248
expanded_conv-input:8x8x96-output:8x8x96-expand:3-kernel:7-stride:1-idskip:0,2.28302
expanded_conv-input:8x8x96-output:8x8x96-expand:3-kernel:7-stride:1-idskip:1,2.25019
expanded_conv-input:8x8x96-output:8x8x96-expand:6-kernel:7-stride:1-idskip:0,4.33474
expanded_conv-input:8x8x96-output:8x8x96-expand:6-kernel:7-stride:1-idskip:1,4.31653
expanded_conv-input:8x8x96-output:4x4x96-expand:3-kernel:3-stride:2-idskip:0,1.49947
expanded_conv-input:8x8x96-output:4x4x96-expand:6-kernel:3-stride:2-idskip:0,2.69957
expanded_conv-input:8x8x96-output:4x4x96-expand:3-kernel:5-stride:2-idskip:0,1.53305
expanded_conv-input:8x8x96-output:4x4x96-expand:6-kernel:5-stride:2-idskip:0,2.73091
expanded_conv-input:8x8x96-output:4x4x96-expand:3-kernel:7-stride:2-idskip:0,1.55985
expanded_conv-input:8x8x96-output:4x4x96-expand:6-kernel:7-stride:2-idskip:0,2.84557
expanded_conv-input:4x4x96-output:4x4x96-expand:3-kernel:3-stride:1-idskip:0,1.09791
expanded_conv-input:4x4x96-output:4x4x96-expand:3-kernel:3-stride:1-idskip:1,1.13139
expanded_conv-input:4x4x96-output:4x4x96-expand:6-kernel:3-stride:1-idskip:0,1.81026
expanded_conv-input:4x4x96-output:4x4x96-expand:6-kernel:3-stride:1-idskip:1,1.87037
expanded_conv-input:4x4x96-output:4x4x96-expand:3-kernel:5-stride:1-idskip:0,1.10877
expanded_conv-input:4x4x96-output:4x4x96-expand:3-kernel:5-stride:1-idskip:1,1.15138
expanded_conv-input:4x4x96-output:4x4x96-expand:6-kernel:5-stride:1-idskip:0,1.83851
expanded_conv-input:4x4x96-output:4x4x96-expand:6-kernel:5-stride:1-idskip:1,1.84726
expanded_conv-input:4x4x96-output:4x4x96-expand:3-kernel:7-stride:1-idskip:0,1.14199
expanded_conv-input:4x4x96-output:4x4x96-expand:3-kernel:7-stride:1-idskip:1,1.24191
expanded_conv-input:4x4x96-output:4x4x96-expand:6-kernel:7-stride:1-idskip:0,1.90651
expanded_conv-input:4x4x96-output:4x4x96-expand:6-kernel:7-stride:1-idskip:1,1.96386
expanded_conv-input:4x4x96-output:2x2x96-expand:3-kernel:3-stride:2-idskip:0,1.04788
expanded_conv-input:4x4x96-output:2x2x96-expand:6-kernel:3-stride:2-idskip:0,1.83028
expanded_conv-input:4x4x96-output:2x2x96-expand:3-kernel:5-stride:2-idskip:0,1.07492
expanded_conv-input:4x4x96-output:2x2x96-expand:6-kernel:5-stride:2-idskip:0,1.79843
expanded_conv-input:4x4x96-output:2x2x96-expand:3-kernel:7-stride:2-idskip:0,1.08966
expanded_conv-input:4x4x96-output:2x2x96-expand:6-kernel:7-stride:2-idskip:0,1.83262
expanded_conv-input:2x2x96-output:2x2x96-expand:3-kernel:3-stride:1-idskip:0,0.926667
expanded_conv-input:2x2x96-output:2x2x96-expand:3-kernel:3-stride:1-idskip:1,0.953445
expanded_conv-input:2x2x96-output:2x2x96-expand:6-kernel:3-stride:1-idskip:0,1.44511
expanded_conv-input:2x2x96-output:2x2x96-expand:6-kernel:3-stride:1-idskip:1,1.4397
expanded_conv-input:2x2x96-output:2x2x96-expand:3-kernel:5-stride:1-idskip:0,0.869311
expanded_conv-input:2x2x96-output:2x2x96-expand:3-kernel:5-stride:1-idskip:1,0.898464
expanded_conv-input:2x2x96-output:2x2x96-expand:6-kernel:5-stride:1-idskip:0,1.42914
expanded_conv-input:2x2x96-output:2x2x96-expand:6-kernel:5-stride:1-idskip:1,1.45796
expanded_conv-input:2x2x96-output:2x2x96-expand:3-kernel:7-stride:1-idskip:0,0.941955
expanded_conv-input:2x2x96-output:2x2x96-expand:3-kernel:7-stride:1-idskip:1,0.968817
expanded_conv-input:2x2x96-output:2x2x96-expand:6-kernel:7-stride:1-idskip:0,1.49912
expanded_conv-input:2x2x96-output:2x2x96-expand:6-kernel:7-stride:1-idskip:1,1.46068
expanded_conv-input:2x2x96-output:1x1x96-expand:3-kernel:3-stride:2-idskip:0,0.473477
expanded_conv-input:2x2x96-output:1x1x96-expand:6-kernel:3-stride:2-idskip:0,0.608584
expanded_conv-input:2x2x96-output:1x1x96-expand:3-kernel:5-stride:2-idskip:0,0.477074
expanded_conv-input:2x2x96-output:1x1x96-expand:6-kernel:5-stride:2-idskip:0,0.628883
expanded_conv-input:2x2x96-output:1x1x96-expand:3-kernel:7-stride:2-idskip:0,0.440678
expanded_conv-input:2x2x96-output:1x1x96-expand:6-kernel:7-stride:2-idskip:0,0.663965
expanded_conv-input:32x32x192-output:32x32x192-expand:3-kernel:3-stride:1-idskip:0,85.1696
expanded_conv-input:32x32x192-output:32x32x192-expand:3-kernel:3-stride:1-idskip:1,85.5789
expanded_conv-input:32x32x192-output:32x32x192-expand:6-kernel:3-stride:1-idskip:0,175.023
expanded_conv-input:32x32x192-output:32x32x192-expand:6-kernel:3-stride:1-idskip:1,175.307
expanded_conv-input:32x32x192-output:32x32x192-expand:3-kernel:5-stride:1-idskip:0,87.2506
expanded_conv-input:32x32x192-output:32x32x192-expand:3-kernel:5-stride:1-idskip:1,87.5978
expanded_conv-input:32x32x192-output:32x32x192-expand:6-kernel:5-stride:1-idskip:0,179.506
expanded_conv-input:32x32x192-output:32x32x192-expand:6-kernel:5-stride:1-idskip:1,179.714
expanded_conv-input:32x32x192-output:32x32x192-expand:3-kernel:7-stride:1-idskip:0,92.812
expanded_conv-input:32x32x192-output:32x32x192-expand:3-kernel:7-stride:1-idskip:1,93.1997
expanded_conv-input:32x32x192-output:32x32x192-expand:6-kernel:7-stride:1-idskip:0,191.713
expanded_conv-input:32x32x192-output:32x32x192-expand:6-kernel:7-stride:1-idskip:1,191.964
expanded_conv-input:32x32x192-output:16x16x192-expand:3-kernel:3-stride:2-idskip:0,52.5673
expanded_conv-input:32x32x192-output:16x16x192-expand:6-kernel:3-stride:2-idskip:0,108.007
expanded_conv-input:32x32x192-output:16x16x192-expand:3-kernel:5-stride:2-idskip:0,53.9236
expanded_conv-input:32x32x192-output:16x16x192-expand:6-kernel:5-stride:2-idskip:0,110.596
expanded_conv-input:32x32x192-output:16x16x192-expand:3-kernel:7-stride:2-idskip:0,55.812
expanded_conv-input:32x32x192-output:16x16x192-expand:6-kernel:7-stride:2-idskip:0,115.036
expanded_conv-input:16x16x192-output:16x16x192-expand:3-kernel:3-stride:1-idskip:0,22.7057
expanded_conv-input:16x16x192-output:16x16x192-expand:3-kernel:3-stride:1-idskip:1,22.921
expanded_conv-input:16x16x192-output:16x16x192-expand:6-kernel:3-stride:1-idskip:0,45.9951
expanded_conv-input:16x16x192-output:16x16x192-expand:6-kernel:3-stride:1-idskip:1,46.0407
expanded_conv-input:16x16x192-output:16x16x192-expand:3-kernel:5-stride:1-idskip:0,23.2021
expanded_conv-input:16x16x192-output:16x16x192-expand:3-kernel:5-stride:1-idskip:1,23.279
expanded_conv-input:16x16x192-output:16x16x192-expand:6-kernel:5-stride:1-idskip:0,46.8585
expanded_conv-input:16x16x192-output:16x16x192-expand:6-kernel:5-stride:1-idskip:1,47.243
expanded_conv-input:16x16x192-output:16x16x192-expand:3-kernel:7-stride:1-idskip:0,24.4008
expanded_conv-input:16x16x192-output:16x16x192-expand:3-kernel:7-stride:1-idskip:1,24.6406
expanded_conv-input:16x16x192-output:16x16x192-expand:6-kernel:7-stride:1-idskip:0,49.8552
expanded_conv-input:16x16x192-output:16x16x192-expand:6-kernel:7-stride:1-idskip:1,49.9602
expanded_conv-input:16x16x192-output:8x8x192-expand:3-kernel:3-stride:2-idskip:0,15.3102
expanded_conv-input:16x16x192-output:8x8x192-expand:6-kernel:3-stride:2-idskip:0,30.6427
expanded_conv-input:16x16x192-output:8x8x192-expand:3-kernel:5-stride:2-idskip:0,15.5606
expanded_conv-input:16x16x192-output:8x8x192-expand:6-kernel:5-stride:2-idskip:0,31.1427
expanded_conv-input:16x16x192-output:8x8x192-expand:3-kernel:7-stride:2-idskip:0,16.0171
expanded_conv-input:16x16x192-output:8x8x192-expand:6-kernel:7-stride:2-idskip:0,32.2379
expanded_conv-input:8x8x192-output:8x8x192-expand:3-kernel:3-stride:1-idskip:0,7.58281
expanded_conv-input:8x8x192-output:8x8x192-expand:3-kernel:3-stride:1-idskip:1,7.48215
expanded_conv-input:8x8x192-output:8x8x192-expand:6-kernel:3-stride:1-idskip:0,14.8718
expanded_conv-input:8x8x192-output:8x8x192-expand:6-kernel:3-stride:1-idskip:1,14.8933
expanded_conv-input:8x8x192-output:8x8x192-expand:3-kernel:5-stride:1-idskip:0,7.55794
expanded_conv-input:8x8x192-output:8x8x192-expand:3-kernel:5-stride:1-idskip:1,7.65857
expanded_conv-input:8x8x192-output:8x8x192-expand:6-kernel:5-stride:1-idskip:0,15.0518
expanded_conv-input:8x8x192-output:8x8x192-expand:6-kernel:5-stride:1-idskip:1,15.1028
expanded_conv-input:8x8x192-output:8x8x192-expand:3-kernel:7-stride:1-idskip:0,7.87213
expanded_conv-input:8x8x192-output:8x8x192-expand:3-kernel:7-stride:1-idskip:1,7.83102
expanded_conv-input:8x8x192-output:8x8x192-expand:6-kernel:7-stride:1-idskip:0,15.6791
expanded_conv-input:8x8x192-output:8x8x192-expand:6-kernel:7-stride:1-idskip:1,15.7077
expanded_conv-input:8x8x192-output:4x4x192-expand:3-kernel:3-stride:2-idskip:0,4.21307
expanded_conv-input:8x8x192-output:4x4x192-expand:6-kernel:3-stride:2-idskip:0,8.07646
expanded_conv-input:8x8x192-output:4x4x192-expand:3-kernel:5-stride:2-idskip:0,4.27887
expanded_conv-input:8x8x192-output:4x4x192-expand:6-kernel:5-stride:2-idskip:0,8.2748
expanded_conv-input:8x8x192-output:4x4x192-expand:3-kernel:7-stride:2-idskip:0,4.36063
expanded_conv-input:8x8x192-output:4x4x192-expand:6-kernel:7-stride:2-idskip:0,8.47038
expanded_conv-input:4x4x192-output:4x4x192-expand:3-kernel:3-stride:1-idskip:0,2.37732
expanded_conv-input:4x4x192-output:4x4x192-expand:3-kernel:3-stride:1-idskip:1,2.41209
expanded_conv-input:4x4x192-output:4x4x192-expand:6-kernel:3-stride:1-idskip:0,4.60844
expanded_conv-input:4x4x192-output:4x4x192-expand:6-kernel:3-stride:1-idskip:1,4.5393
expanded_conv-input:4x4x192-output:4x4x192-expand:3-kernel:5-stride:1-idskip:0,2.3972
expanded_conv-input:4x4x192-output:4x4x192-expand:3-kernel:5-stride:1-idskip:1,2.39802
expanded_conv-input:4x4x192-output:4x4x192-expand:6-kernel:5-stride:1-idskip:0,4.57081
expanded_conv-input:4x4x192-output:4x4x192-expand:6-kernel:5-stride:1-idskip:1,4.574
expanded_conv-input:4x4x192-output:4x4x192-expand:3-kernel:7-stride:1-idskip:0,2.46009
expanded_conv-input:4x4x192-output:4x4x192-expand:3-kernel:7-stride:1-idskip:1,2.6348
expanded_conv-input:4x4x192-output:4x4x192-expand:6-kernel:7-stride:1-idskip:0,4.79961
expanded_conv-input:4x4x192-output:4x4x192-expand:6-kernel:7-stride:1-idskip:1,4.78798
expanded_conv-input:4x4x192-output:2x2x192-expand:3-kernel:3-stride:2-idskip:0,2.36308
expanded_conv-input:4x4x192-output:2x2x192-expand:6-kernel:3-stride:2-idskip:0,4.38674
expanded_conv-input:4x4x192-output:2x2x192-expand:3-kernel:5-stride:2-idskip:0,2.31152
expanded_conv-input:4x4x192-output:2x2x192-expand:6-kernel:5-stride:2-idskip:0,4.40253
expanded_conv-input:4x4x192-output:2x2x192-expand:3-kernel:7-stride:2-idskip:0,2.38686
expanded_conv-input:4x4x192-output:2x2x192-expand:6-kernel:7-stride:2-idskip:0,4.49839
expanded_conv-input:2x2x192-output:2x2x192-expand:3-kernel:3-stride:1-idskip:0,1.66094
expanded_conv-input:2x2x192-output:2x2x192-expand:3-kernel:3-stride:1-idskip:1,1.60386
expanded_conv-input:2x2x192-output:2x2x192-expand:6-kernel:3-stride:1-idskip:0,3.07587
expanded_conv-input:2x2x192-output:2x2x192-expand:6-kernel:3-stride:1-idskip:1,3.14154
expanded_conv-input:2x2x192-output:2x2x192-expand:3-kernel:5-stride:1-idskip:0,1.63508
expanded_conv-input:2x2x192-output:2x2x192-expand:3-kernel:5-stride:1-idskip:1,1.62508
expanded_conv-input:2x2x192-output:2x2x192-expand:6-kernel:5-stride:1-idskip:0,3.08359
expanded_conv-input:2x2x192-output:2x2x192-expand:6-kernel:5-stride:1-idskip:1,3.09276
expanded_conv-input:2x2x192-output:2x2x192-expand:3-kernel:7-stride:1-idskip:0,1.69793
expanded_conv-input:2x2x192-output:2x2x192-expand:3-kernel:7-stride:1-idskip:1,1.68605
expanded_conv-input:2x2x192-output:2x2x192-expand:6-kernel:7-stride:1-idskip:0,3.12776
